DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
11:01:48,2,,,,0.005
11:07:40,2,,,,0.006
11:25:30,3,11.1457242161512,12.6751549241369,,0.005
14:46:12,3,9.43975331407808,67.1645362283989,,0.005
15:30:51,3,9.94311833916719,71.8121922389876,,0.006
15:51:03,3,9.57283291680451,101.512374876298,,0.005
