DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
19:38:29,1,,,,0.006
20:09:18,3,0.802363488432719,-0.804449746774062,,0.006
20:45:32,3,1.45485809676966,-1.44964581693337,,0.005
20:52:08,3,-1.25004521187526,-1.3899267134937,,0.006
20:54:54,3,1.45485809676966,-1.44964581693337,,0.005
