DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
09:38:27,0,-2.32273675501323,-1.54516517672611,,0.005
09:41:52,1,-2.26695405550586,-1.43408135462423,,0.012
09:45:00,1,-2.10298349130551,-1.49034928398296,,0.008
09:48:34,2,3.58447442566003,0.532447195843346,,0.004
15:44:12,1,-1.60785876544701,-2.18729430489362,,0.003
15:55:45,1,-1.62558200883956,-2.08448056943043,,0.005
