DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
09:12:33,3,0.07965013002757,2.52600732029691,,0.013
10:05:13,0,0.07965013002757,2.52600732029691,,0.007
13:07:02,3,-1.32295262880857,-1.00684448409863,,0.009
13:19:06,3,0.80594182914226,-0.359131506113004,,0.009
14:48:56,0,,,,1.899
14:54:22,0,,,,0.007
15:47:45,2,0.081339036689849,-9.32065083348479,,0.006
15:57:45,2,-0.237858215626533,-8.28262535718093,,0.008
