DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
14:21:49,1,29.2600326055688,96.9749560410894,,0.008
14:44:02,0,29.2600326055688,96.9749560410894,,0.006
16:21:12,0,,,,0.006
