DataTime,相机号,旋转中心X坐标,旋转中心Y坐标,CheckerBoardRMS,NportToNportRMS
14:17:58,1,,,,0.007
14:32:50,3,-1.1057877451796,-1.72172601895641,,0.007
14:36:29,3,-1.79981725309119,-1.79295755472539,,0.007
16:45:58,1,,,,0.007
17:01:53,3,-0.938742516443982,-1.25526390016075,,0.006
17:05:04,3,-1.2524010560093,-2.36590978658614,,0.006
